Wavenumber (cm-1),% Transmittance
2162.01113,0.81835
2161.52897,0.81836
2161.04681,0.81841
2160.56465,0.81848
2160.08249,0.81852
2159.60032,0.81851
2159.11816,0.81851
2158.636,0.81853
2158.15384,0.81855
2157.67168,0.81859
2157.18952,0.81861
2156.70736,0.81862
2156.2252,0.81862
2155.74303,0.81864
2155.26087,0.81867
2154.77871,0.81867
2154.29655,0.81866
2153.81439,0.81867
2153.33223,0.81869
2152.85007,0.81869
2152.3679,0.81868
2151.88574,0.8187
2151.40358,0.81871
2150.92142,0.81871
2150.43926,0.8187
2149.9571,0.81872
2149.47494,0.81877
2148.99278,0.81879
2148.51061,0.81876
2148.02845,0.81875
2147.54629,0.81877
2147.06413,0.81882
2146.58197,0.81885
2146.09981,0.81885
2145.61765,0.81884
2145.13549,0.81888
2144.65332,0.81895
2144.17116,0.81899
2143.689,0.819
2143.20684,0.81901
2142.72468,0.81902
2142.24252,0.81904
2141.76036,0.81907
2141.2782,0.81909
2140.79603,0.81906
2140.31387,0.819
2139.83171,0.81897
2139.34955,0.819
2138.86739,0.81906
2138.38523,0.81913
2137.90307,0.81917
2137.42091,0.81915
2136.93874,0.81902
2136.45658,0.81888
2135.97442,0.8189
2135.49226,0.81904
2135.0101,0.81916
2134.52794,0.81923
2134.04578,0.81929
2133.56362,0.81932
2133.08145,0.81933
2132.59929,0.81935
2132.11713,0.81935
2131.63497,0.81934
2131.15281,0.81936
2130.67065,0.81931
2130.18849,0.81914
2129.70633,0.81901
2129.22416,0.81908
2128.742,0.81927
2128.25984,0.81942
2127.77768,0.8195
2127.29552,0.81953
2126.81336,0.81953
2126.3312,0.81955
2125.84904,0.81957
2125.36687,0.81957
2124.88471,0.81956
2124.40255,0.81958
2123.92039,0.81961
2123.43823,0.81963
2122.95607,0.81962
2122.47391,0.81961
2121.99174,0.8196
2121.50958,0.81959
2121.02742,0.81964
2120.54526,0.81969
2120.0631,0.81972
2119.58094,0.81973
2119.09878,0.81976
2118.61662,0.8198
2118.13445,0.81984
2117.65229,0.81986
2117.17013,0.81984
2116.68797,0.81982
2116.20581,0.81978
2115.72365,0.81964
2115.24149,0.8195
2114.75933,0.81952
2114.27716,0.81968
2113.795,0.81983
2113.31284,0.81992
2112.83068,0.81997
2112.34852,0.81997
2111.86636,0.81998
2111.3842,0.82002
2110.90204,0.82006
2110.41987,0.82008
2109.93771,0.82009
2109.45555,0.82008
2108.97339,0.82007
2108.49123,0.82007
2108.00907,0.82007
2107.52691,0.82009
2107.04475,0.82014
2106.56258,0.82017
2106.08042,0.82016
2105.59826,0.82018
2105.1161,0.82022
2104.63394,0.82026
2104.15178,0.82029
2103.66962,0.8203
2103.18746,0.8203
2102.70529,0.8203
2102.22313,0.82034
2101.74097,0.82038
2101.25881,0.82039
2100.77665,0.82041
2100.29449,0.82047
2099.81233,0.82051
2099.33017,0.82051
2098.848,0.82048
2098.36584,0.82048
2097.88368,0.82049
2097.40152,0.82051
2096.91936,0.82053
2096.4372,0.82057
2095.95504,0.82061
2095.47288,0.8206
2094.99071,0.82052
2094.50855,0.82036
2094.02639,0.82014
2093.54423,0.82009
2093.06207,0.82035
2092.57991,0.82064
2092.09775,0.82078
2091.61558,0.82078
2091.13342,0.82053
2090.65126,0.82
2090.1691,0.81969
2089.68694,0.81999
2089.20478,0.82047
2088.72262,0.82073
2088.24046,0.82076
2087.75829,0.82068
2087.27613,0.82068
2086.79397,0.82079
2086.31181,0.82087
2085.82965,0.82087
2085.34749,0.82088
2084.86533,0.82092
2084.38317,0.82092
2083.901,0.82093
2083.41884,0.82099
2082.93668,0.82103
2082.45452,0.82103
2081.97236,0.82105
2081.4902,0.82108
2081.00804,0.8211
2080.52588,0.82112
2080.04371,0.82106
2079.56155,0.8208
2079.07939,0.82031
2078.59723,0.81938
2078.11507,0.81762
2077.63291,0.81566
2077.15075,0.81549
2076.66859,0.81757
2076.18642,0.81987
2075.70426,0.82096
2075.2221,0.8212
2074.73994,0.82115
2074.25778,0.82114
2073.77562,0.82123
2073.29346,0.82131
2072.8113,0.82129
2072.32913,0.82125
2071.84697,0.82126
2071.36481,0.82129
2070.88265,0.82131
2070.40049,0.82135
2069.91833,0.82134
2069.43617,0.82127
2068.95401,0.82127
2068.47184,0.82131
2067.98968,0.82125
2067.50752,0.82123
2067.02536,0.82119
2066.5432,0.82084
2066.06104,0.8202
2065.57888,0.81934
2065.09672,0.81864
2064.61455,0.819
2064.13239,0.82022
2063.65023,0.82101
2063.16807,0.82117
2062.68591,0.82129
2062.20375,0.82141
2061.72159,0.82128
2061.23943,0.8211
2060.75726,0.82105
2060.2751,0.82104
2059.79294,0.82119
2059.31078,0.82146
2058.82862,0.8215
2058.34646,0.82143
2057.8643,0.82155
2057.38213,0.82161
2056.89997,0.82152
2056.41781,0.82159
2055.93565,0.82169
2055.45349,0.82168
2054.97133,0.82179
2054.48917,0.82189
2054.00701,0.82184
2053.52484,0.82188
2053.04268,0.82198
2052.56052,0.82193
2052.07836,0.82192
2051.5962,0.82205
2051.11404,0.82209
2050.63188,0.8221
2050.14972,0.82221
2049.66755,0.82224
2049.18539,0.82222
2048.70323,0.82231
2048.22107,0.8224
2047.73891,0.82241
2047.25675,0.82242
2046.77459,0.82244
2046.29243,0.82247
2045.81026,0.82258
2045.3281,0.82267
2044.84594,0.82254
2044.36378,0.82236
2043.88162,0.82243
2043.39946,0.82266
2042.9173,0.82279
2042.43514,0.82244
2041.95297,0.82141
2041.47081,0.8207
2040.98865,0.82126
2040.50649,0.82233
2040.02433,0.82293
2039.54217,0.82314
2039.06001,0.82322
2038.57785,0.82323
2038.09568,0.82323
2037.61352,0.82323
2037.13136,0.82327
2036.6492,0.82338
2036.16704,0.82346
2035.68488,0.82349
2035.20272,0.82352
2034.72056,0.82353
2034.23839,0.82353
2033.75623,0.82359
2033.27407,0.8237
2032.79191,0.82377
2032.30975,0.8238
2031.82759,0.82381
2031.34543,0.82383
2030.86327,0.82387
2030.3811,0.82391
2029.89894,0.82394
2029.41678,0.82396
2028.93462,0.82396
2028.45246,0.82397
2027.9703,0.82398
2027.48814,0.82394
2027.00597,0.82386
2026.52381,0.82388
2026.04165,0.82402
2025.55949,0.82416
2025.07733,0.82422
2024.59517,0.82422
2024.11301,0.82418
2023.63085,0.82406
2023.14868,0.82396
2022.66652,0.82407
2022.18436,0.82425
2021.7022,0.82436
2021.22004,0.82442
2020.73788,0.82446
2020.25572,0.82438
2019.77356,0.82406
2019.29139,0.8235
2018.80923,0.82297
2018.32707,0.82284
2017.84491,0.82227
2017.36275,0.82038
2016.88059,0.81924
2016.39843,0.82076
2015.91627,0.82309
2015.4341,0.82433
2014.95194,0.82473
2014.46978,0.82484
2013.98762,0.82488
2013.50546,0.82492
2013.0233,0.82498
2012.54114,0.82502
2012.05898,0.82504
2011.57681,0.82507
2011.09465,0.8251
2010.61249,0.8251
2010.13033,0.82502
2009.64817,0.82492
2009.16601,0.82492
2008.68385,0.82497
2008.20169,0.82489
2007.71952,0.82487
2007.23736,0.82504
2006.7552,0.82526
2006.27304,0.82537
2005.79088,0.82539
2005.30872,0.82542
2004.82656,0.82546
2004.3444,0.8255
2003.86223,0.82555
2003.38007,0.8256
2002.89791,0.82563
2002.41575,0.82563
2001.93359,0.82564
2001.45143,0.82565
2000.96927,0.82564
2000.48711,0.82564
2000.00494,0.82556
1999.52278,0.82531
1999.04062,0.82515
1998.55846,0.82536
1998.0763,0.8257
1997.59414,0.82587
1997.11198,0.82592
1996.62981,0.82596
1996.14765,0.826
1995.66549,0.826
1995.18333,0.826
1994.70117,0.82596
1994.21901,0.8258
1993.73685,0.82521
1993.25469,0.82346
1992.77252,0.81938
1992.29036,0.81465
1991.8082,0.81452
1991.32604,0.81937
1990.84388,0.82385
1990.36172,0.82566
1989.87956,0.82599
1989.3974,0.82531
1988.91523,0.82378
1988.43307,0.82297
1987.95091,0.82394
1987.46875,0.82539
1986.98659,0.82617
1986.50443,0.82645
1986.02227,0.82657
1985.54011,0.82664
1985.05794,0.82667
1984.57578,0.82669
1984.09362,0.8267
1983.61146,0.82674
1983.1293,0.82679
1982.64714,0.82684
1982.16498,0.82687
1981.68282,0.82689
1981.20065,0.82692
1980.71849,0.82697
1980.23633,0.82703
1979.75417,0.82708
1979.27201,0.82709
1978.78985,0.82708
1978.30769,0.82706
1977.82553,0.82708
1977.34336,0.8271
1976.8612,0.82711
1976.37904,0.82714
1975.89688,0.82719
1975.41472,0.82725
1974.93256,0.8273
1974.4504,0.82735
1973.96824,0.82738
1973.48607,0.82741
1973.00391,0.82745
1972.52175,0.82747
1972.03959,0.82748
1971.55743,0.8275
1971.07527,0.82752
1970.59311,0.82752
1970.11095,0.82751
1969.62878,0.82749
1969.14662,0.82737
1968.66446,0.82638
1968.1823,0.82329
1967.70014,0.81982
1967.21798,0.81953
1966.73582,0.82167
1966.25366,0.82377
1965.77149,0.82561
1965.28933,0.827
1964.80717,0.82762
1964.32501,0.82781
1963.84285,0.82788
1963.36069,0.82795
1962.87853,0.82798
1962.39636,0.82786
1961.9142,0.82752
1961.43204,0.82721
1960.94988,0.82733
1960.46772,0.82774
1959.98556,0.82803
1959.5034,0.82814
1959.02124,0.8282
1958.53907,0.82823
1958.05691,0.82822
1957.57475,0.82823
1957.09259,0.82827
1956.61043,0.82822
1956.12827,0.82795
1955.64611,0.82734
1955.16395,0.82688
1954.68178,0.82721
1954.19962,0.82794
1953.71746,0.82839
1953.2353,0.82852
1952.75314,0.82853
1952.27098,0.82855
1951.78882,0.82862
1951.30666,0.82869
1950.82449,0.82871
1950.34233,0.82872
1949.86017,0.8287
1949.37801,0.82867
1948.89585,0.8287
1948.41369,0.82877
1947.93153,0.82877
1947.44937,0.82835
1946.9672,0.82732
1946.48504,0.82625
1946.00288,0.82575
1945.52072,0.82593
1945.03856,0.82682
1944.5564,0.82785
1944.07424,0.82755
1943.59208,0.82285
1943.10991,0.81314
1942.62775,0.80748
1942.14559,0.81277
1941.66343,0.82166
1941.18127,0.8268
1940.69911,0.82861
1940.21695,0.82913
1939.73479,0.82928
1939.25262,0.82938
1938.77046,0.82945
1938.2883,0.82945
1937.80614,0.82947
1937.32398,0.82952
1936.84182,0.82958
1936.35966,0.82965
1935.8775,0.82972
1935.39533,0.82974
1934.91317,0.8297
1934.43101,0.82958
1933.94885,0.82919
1933.46669,0.82869
1932.98453,0.82862
1932.50237,0.82907
1932.0202,0.82962
1931.53804,0.82994
1931.05588,0.83007
1930.57372,0.83011
1930.09156,0.83013
1929.6094,0.83014
1929.12724,0.83015
1928.64508,0.83017
1928.16291,0.83018
1927.68075,0.83021
1927.19859,0.83026
1926.71643,0.83031
1926.23427,0.83032
1925.75211,0.83031
1925.26995,0.83024
1924.78779,0.82995
1924.30562,0.82801
1923.82346,0.82272
1923.3413,0.81695
1922.85914,0.81598
1922.37698,0.8199
1921.89482,0.82495
1921.41266,0.82846
1920.9305,0.82993
1920.44833,0.83026
1919.96617,0.83012
1919.48401,0.82859
1919.00185,0.82071
1918.51969,0.80543
1918.03753,0.79796
1917.55537,0.80811
1917.07321,0.82185
1916.59104,0.82851
1916.10888,0.8303
1915.62672,0.83065
1915.14456,0.83076
1914.6624,0.83084
1914.18024,0.83091
1913.69808,0.83102
1913.21592,0.8311
1912.73375,0.83113
1912.25159,0.83112
1911.76943,0.83105
1911.28727,0.8303
1910.80511,0.82753
1910.32295,0.82374
1909.84079,0.82322
1909.35863,0.82626
1908.87646,0.82811
1908.3943,0.8273
1907.91214,0.82693
1907.42998,0.82859
1906.94782,0.83047
1906.46566,0.83137
1905.9835,0.83163
1905.50134,0.83151
1905.01917,0.8311
1904.53701,0.83076
1904.05485,0.83095
1903.57269,0.83143
1903.09053,0.83179
1902.60837,0.83187
1902.12621,0.83178
1901.64404,0.8318
1901.16188,0.83195
1900.67972,0.8321
1900.19756,0.83218
1899.7154,0.83221
1899.23324,0.83221
1898.75108,0.83222
1898.26892,0.83222
1897.78675,0.83219
1897.30459,0.83219
1896.82243,0.83203
1896.34027,0.8306
1895.85811,0.82674
1895.37595,0.82334
1894.89379,0.82459
1894.41163,0.82855
1893.92946,0.83115
1893.4473,0.83201
1892.96514,0.83228
1892.48298,0.83238
1892.00082,0.8324
1891.51866,0.83225
1891.0365,0.83104
1890.55434,0.82504
1890.07217,0.81361
1889.59001,0.80791
1889.10785,0.81524
1888.62569,0.82565
1888.14353,0.83091
1887.66137,0.83244
1887.17921,0.83282
1886.69705,0.83293
1886.21488,0.83283
1885.73272,0.83234
1885.25056,0.8314
1884.7684,0.83076
1884.28624,0.83124
1883.80408,0.83233
1883.32192,0.83307
1882.83976,0.83333
1882.35759,0.8334
1881.87543,0.8334
1881.39327,0.8334
1880.91111,0.83343
1880.42895,0.83338
1879.94679,0.83315
1879.46463,0.83298
1878.98247,0.83313
1878.5003,0.83344
1878.01814,0.83363
1877.53598,0.83362
1877.05382,0.83356
1876.57166,0.83356
1876.0895,0.83366
1875.60734,0.83377
1875.12518,0.83383
1874.64301,0.83382
1874.16085,0.8338
1873.67869,0.83381
1873.19653,0.83382
1872.71437,0.83378
1872.23221,0.83356
1871.75005,0.83272
1871.26789,0.83114
1870.78572,0.82841
1870.30356,0.81893
1869.8214,0.8009
1869.33924,0.79132
1868.85708,0.79877
1868.37492,0.80667
1867.89276,0.81076
1867.41059,0.8172
1866.92843,0.82213
1866.44627,0.82428
1865.96411,0.82767
1865.48195,0.83149
1864.99979,0.83341
1864.51763,0.83389
1864.03547,0.83401
1863.5533,0.83419
1863.07114,0.8344
1862.58898,0.83429
1862.10682,0.8337
1861.62466,0.83312
1861.1425,0.83321
1860.66034,0.83374
1860.17818,0.83409
1859.69601,0.83402
1859.21385,0.8334
1858.73169,0.83282
1858.24953,0.83312
1857.76737,0.83403
1857.28521,0.83464
1856.80305,0.83481
1856.32089,0.83488
1855.83872,0.83498
1855.35656,0.8351
1854.8744,0.83511
1854.39224,0.83509
1853.91008,0.83511
1853.42792,0.83512
1852.94576,0.83503
1852.4636,0.83493
1851.98143,0.83503
1851.49927,0.83517
1851.01711,0.83524
1850.53495,0.83522
1850.05279,0.83511
1849.57063,0.8347
1849.08847,0.8333
1848.60631,0.82946
1848.12414,0.82459
1847.64198,0.8242
1847.15982,0.82855
1846.67766,0.83182
1846.1955,0.83138
1845.71334,0.82658
1845.23118,0.80917
1844.74902,0.77577
1844.26685,0.75749
1843.78469,0.78018
1843.30253,0.81134
1842.82037,0.82594
1842.33821,0.82944
1841.85605,0.83127
1841.37389,0.83358
1840.89173,0.83503
1840.40956,0.83551
1839.9274,0.83562
1839.44524,0.83562
1838.96308,0.83557
1838.48092,0.83489
1837.99876,0.83232
1837.5166,0.82893
1837.03443,0.82868
1836.55227,0.83172
1836.07011,0.83442
1835.58795,0.83546
1835.10579,0.83569
1834.62363,0.83567
1834.14147,0.83509
1833.65931,0.83411
1833.17714,0.83388
1832.69498,0.83466
1832.21282,0.83515
1831.73066,0.834
1831.2485,0.82633
1830.76634,0.80697
1830.28418,0.78777
1829.80202,0.7871
1829.31985,0.80042
1828.83769,0.81554
1828.35553,0.82734
1827.87337,0.83338
1827.39121,0.83516
1826.90905,0.83485
1826.42689,0.82961
1825.94473,0.814
1825.46256,0.79739
1824.9804,0.80052
1824.49824,0.81816
1824.01608,0.83062
1823.53392,0.83403
1823.05176,0.8338
1822.5696,0.834
1822.08744,0.83522
1821.60527,0.83624
1821.12311,0.83672
1820.64095,0.83698
1820.15879,0.83711
1819.67663,0.83717
1819.19447,0.8372
1818.71231,0.83669
1818.23015,0.83457
1817.74798,0.83191
1817.26582,0.832
1816.78366,0.83459
1816.3015,0.83655
1815.81934,0.83715
1815.33718,0.83723
1814.85502,0.83727
1814.37286,0.83731
1813.89069,0.83726
1813.40853,0.83648
1812.92637,0.83427
1812.44421,0.83212
1811.96205,0.83099
1811.47989,0.82638
1810.99773,0.818
1810.51557,0.81662
1810.0334,0.82492
1809.55124,0.83292
1809.06908,0.83577
1808.58692,0.83478
1808.10476,0.83228
1807.6226,0.83177
1807.14044,0.83416
1806.65827,0.83652
1806.17611,0.83714
1805.69395,0.83665
1805.21179,0.83624
1804.72963,0.83658
1804.24747,0.83706
1803.76531,0.83606
1803.28315,0.83075
1802.80098,0.82293
1802.31882,0.81904
1801.83666,0.81915
1801.3545,0.82133
1800.87234,0.82403
1800.39018,0.81894
1799.90802,0.80814
1799.42586,0.80886
1798.94369,0.82176
1798.46153,0.83222
1797.97937,0.8358
1797.49721,0.83554
1797.01505,0.83255
1796.53289,0.82754
1796.05073,0.82465
1795.56857,0.827
1795.0864,0.83147
1794.60424,0.83383
1794.12208,0.83086
1793.63992,0.81385
1793.15776,0.78113
1792.6756,0.764
1792.19344,0.78262
1791.71128,0.80137
1791.22911,0.80404
1790.74695,0.80934
1790.26479,0.8225
1789.78263,0.83234
1789.30047,0.83605
1788.81831,0.83694
1788.33615,0.83724
1787.85399,0.8377
1787.37182,0.83808
1786.88966,0.83815
1786.4075,0.83723
1785.92534,0.8313
1785.44318,0.819
1784.96102,0.81256
1784.47886,0.82042
1783.9967,0.8313
1783.51453,0.83649
1783.03237,0.8377
1782.55021,0.83731
1782.06805,0.83536
1781.58589,0.82843
1781.10373,0.81701
1780.62157,0.81313
1780.13941,0.82141
1779.65724,0.82999
1779.17508,0.83335
1778.69292,0.83521
1778.21076,0.83705
1777.7286,0.83804
1777.24644,0.83785
1776.76428,0.83478
1776.28212,0.82686
1775.79995,0.82
1775.31779,0.82245
1774.83563,0.82967
1774.35347,0.83174
1773.87131,0.82033
1773.38915,0.78809
1772.90699,0.75415
1772.42482,0.75568
1771.94266,0.77238
1771.4605,0.78086
1770.97834,0.7963
1770.49618,0.81806
1770.01402,0.8313
1769.53186,0.83291
1769.0497,0.82026
1768.56753,0.79769
1768.08537,0.79147
1767.60321,0.81025
1767.12105,0.82911
1766.63889,0.83686
1766.15673,0.8387
1765.67457,0.83894
1765.19241,0.83895
1764.71024,0.83883
1764.22808,0.83858
1763.74592,0.83793
1763.26376,0.83442
1762.7816,0.81942
1762.29944,0.79194
1761.81728,0.77922
1761.33512,0.79832
1760.85295,0.82276
1760.37079,0.8346
1759.88863,0.83788
1759.40647,0.8376
1758.92431,0.83609
1758.44215,0.835
1757.95999,0.83027
1757.47783,0.81476
1756.99566,0.79918
1756.5135,0.8047
1756.03134,0.82312
1755.54918,0.83501
1755.06702,0.83868
1754.58486,0.83933
1754.1027,0.8391
1753.62054,0.83801
1753.13837,0.83595
1752.65621,0.8298
1752.17405,0.80923
1751.69189,0.77501
1751.20973,0.76272
1750.72757,0.78798
1750.24541,0.81284
1749.76325,0.81531
1749.28108,0.80312
1748.79892,0.79552
1748.31676,0.80179
1747.8346,0.81012
1747.35244,0.8132
1746.87028,0.81762
1746.38812,0.8241
1745.90596,0.82841
1745.42379,0.83063
1744.94163,0.8305
1744.45947,0.82651
1743.97731,0.81772
1743.49515,0.80968
1743.01299,0.81246
1742.53083,0.82405
1742.04866,0.83319
1741.5665,0.83522
1741.08434,0.82762
1740.60218,0.8028
1740.12002,0.77188
1739.63786,0.77205
1739.1557,0.80139
1738.67354,0.8242
1738.19137,0.83131
1737.70921,0.83214
1737.22705,0.83332
1736.74489,0.83443
1736.26273,0.83189
1735.78057,0.81682
1735.29841,0.77581
1734.81625,0.72226
1734.33408,0.70374
1733.85192,0.71911
1733.36976,0.74763
1732.8876,0.78581
1732.40544,0.81471
1731.92328,0.82784
1731.44112,0.83141
1730.95896,0.8251
1730.47679,0.81109
1729.99463,0.80551
1729.51247,0.81656
1729.03031,0.83042
1728.54815,0.83714
1728.06599,0.83888
1727.58383,0.83913
1727.10167,0.83915
1726.6195,0.83921
1726.13734,0.83954
1725.65518,0.83982
1725.17302,0.83978
1724.69086,0.8382
1724.2087,0.83331
1723.72654,0.82801
1723.24438,0.82865
1722.76221,0.83397
1722.28005,0.83742
1721.79789,0.83804
1721.31573,0.83799
1720.83357,0.83792
1720.35141,0.83638
1719.86925,0.82717
1719.38709,0.80101
1718.90492,0.76718
1718.42276,0.74707
1717.9406,0.73393
1717.45844,0.73382
1716.97628,0.76772
1716.49412,0.80135
1716.01196,0.80417
1715.5298,0.78559
1715.04763,0.77741
1714.56547,0.78849
1714.08331,0.80349
1713.60115,0.81788
1713.11899,0.82932
1712.63683,0.83513
1712.15467,0.83753
1711.6725,0.838
1711.19034,0.83501
1710.70818,0.8284
1710.22602,0.82483
1709.74386,0.8289
1709.2617,0.83491
1708.77954,0.83753
1708.29738,0.8366
1707.81521,0.83149
1707.33305,0.81781
1706.85089,0.79594
1706.36873,0.78553
1705.88657,0.79828
1705.40441,0.80765
1704.92225,0.79741
1704.44009,0.79117
1703.95792,0.806
1703.47576,0.82315
1702.9936,0.82954
1702.51144,0.82827
1702.02928,0.81541
1701.54712,0.77528
1701.06496,0.70092
1700.5828,0.62835
1700.10063,0.63444
1699.61847,0.71095
1699.13631,0.77843
1698.65415,0.81037
1698.17199,0.8159
1697.68983,0.81086
1697.20767,0.80148
1696.72551,0.77305
1696.24334,0.7178
1695.76118,0.69367
1695.27902,0.7412
1694.79686,0.79426
1694.3147,0.82131
1693.83254,0.83055
1693.35038,0.83326
1692.86822,0.83409
1692.38605,0.83432
1691.90389,0.83427
1691.42173,0.83257
1690.93957,0.8257
1690.45741,0.81636
1689.97525,0.81464
1689.49309,0.8192
1689.01093,0.81809
1688.52876,0.81309
1688.0466,0.81516
1687.56444,0.82249
1687.08228,0.82643
1686.60012,0.82359
1686.11796,0.80897
1685.6358,0.77148
1685.15364,0.71285
1684.67147,0.67979
1684.18931,0.69395
1683.70715,0.71603
1683.22499,0.7426
1682.74283,0.77912
1682.26067,0.80849
1681.77851,0.82039
1681.29635,0.81809
1680.81418,0.80832
1680.33202,0.80193
1679.84986,0.80606
1679.3677,0.8159
1678.88554,0.82326
1678.40338,0.82582
1677.92122,0.82575
1677.43905,0.82468
1676.95689,0.82093
1676.47473,0.80431
1675.99257,0.76283
1675.51041,0.71929
1675.02825,0.72982
1674.54609,0.77635
1674.06393,0.80734
1673.58176,0.81761
1673.0996,0.81807
1672.61744,0.81096
1672.13528,0.79349
1671.65312,0.77787
1671.17096,0.78243
1670.6888,0.79241
1670.20664,0.77756
1669.72447,0.74051
1669.24231,0.72691
1668.76015,0.75276
1668.27799,0.78267
1667.79583,0.80122
1667.31367,0.81066
1666.83151,0.81387
1666.34935,0.81422
1665.86718,0.81376
1665.38502,0.813
1664.90286,0.8118
1664.4207,0.809
1663.93854,0.79809
1663.45638,0.77184
1662.97422,0.74757
1662.49206,0.75558
1662.00989,0.78082
1661.52773,0.79604
1661.04557,0.80168
1660.56341,0.80422
1660.08125,0.80508
1659.59909,0.80476
1659.11693,0.80401
1658.63477,0.80306
1658.1526,0.80171
1657.67044,0.79982
1657.18828,0.7977
1656.70612,0.7958
1656.22396,0.79316
1655.7418,0.78404
1655.25964,0.75823
1654.77748,0.71994
1654.29531,0.68676
1653.81315,0.64984
1653.33099,0.59844
1652.84883,0.57967
1652.36667,0.63384
1651.88451,0.70881
1651.40235,0.75657
1650.92019,0.77677
1650.43802,0.78288
1649.95586,0.78342
1649.4737,0.77813
1648.99154,0.76237
1648.50938,0.7398
1648.02722,0.72291
1647.54506,0.71969
1647.06289,0.72079
1646.58073,0.70555
1646.09857,0.68802
1645.61641,0.70933
1645.13425,0.74784
1644.65209,0.76979
1644.16993,0.77694
1643.68777,0.77835
1643.2056,0.77752
1642.72344,0.77583
1642.24128,0.77524
1641.75912,0.7759
1641.27696,0.77568
1640.7948,0.77379
1640.31264,0.77237
1639.83048,0.77272
1639.34831,0.77292
1638.86615,0.76963
1638.38399,0.75829
1637.90183,0.74181
1637.41967,0.73542
1636.93751,0.73675
1636.45535,0.71772
1635.97319,0.66933
1635.49102,0.63767
1635.00886,0.66658
1634.5267,0.71735
1634.04454,0.75132
1633.56238,0.76535
1633.08022,0.76943
1632.59806,0.77058
1632.1159,0.771
1631.63373,0.77119
1631.15157,0.77134
1630.66941,0.77141
1630.18725,0.77131
1629.70509,0.77071
1629.22293,0.76803
1628.74077,0.75786
1628.25861,0.74067
1627.77644,0.73444
1627.29428,0.74759
1626.81212,0.76274
1626.32996,0.76918
1625.8478,0.77038
1625.36564,0.76971
1624.88348,0.76445
1624.40132,0.74554
1623.91915,0.71666
1623.43699,0.70822
1622.95483,0.72898
1622.47267,0.75192
1621.99051,0.76481
1621.50835,0.7703
1621.02619,0.77207
1620.54403,0.77296
1620.06186,0.77377
1619.5797,0.77418
1619.09754,0.77383
1618.61538,0.77182
1618.13322,0.76342
1617.65106,0.73706
1617.1689,0.69037
1616.68673,0.66863
1616.20457,0.70548
1615.72241,0.74787
1615.24025,0.76898
1614.75809,0.77657
1614.27593,0.77945
1613.79377,0.78095
1613.31161,0.78199
1612.82944,0.78287
1612.34728,0.78362
1611.86512,0.78437
1611.38296,0.785
1610.9008,0.78502
1610.41864,0.78269
1609.93648,0.7778
1609.45432,0.77569
1608.97215,0.77978
1608.48999,0.78492
1608.00783,0.78579
1607.52567,0.78378
1607.04351,0.78367
1606.56135,0.78681
1606.07919,0.79022
1605.59703,0.79206
1605.11486,0.79291
1604.6327,0.79311
1604.15054,0.79199
1603.66838,0.78975
1603.18622,0.78909
1602.70406,0.79128
1602.2219,0.79361
1601.73974,0.79399
1601.25757,0.79404
1600.77541,0.79556
1600.29325,0.79756
1599.81109,0.79881
1599.32893,0.79946
1598.84677,0.79994
1598.36461,0.80038
1597.88245,0.80075
1597.40028,0.80076
1596.91812,0.79993
1596.43596,0.7991
1595.9538,0.79954
1595.47164,0.79956
1594.98948,0.79741
1594.50732,0.79626
1594.02516,0.79892
1593.54299,0.80252
1593.06083,0.8043
1592.57867,0.80444
1592.09651,0.80398
1591.61435,0.80407
1591.13219,0.80483
1590.65003,0.80515
1590.16787,0.80476
1589.6857,0.80498
1589.20354,0.8062
1588.72138,0.80745
1588.23922,0.80817
1587.75706,0.80857
1587.2749,0.80887
1586.79274,0.80912
1586.31058,0.80944
1585.82841,0.80972
1585.34625,0.80997
1584.86409,0.81019
1584.38193,0.81037
1583.89977,0.81045
1583.41761,0.81043
1582.93545,0.81049
1582.45328,0.81071
1581.97112,0.81108
1581.48896,0.81139
1581.0068,0.81154
1580.52464,0.81158
1580.04248,0.81146
1579.56032,0.81116
1579.07816,0.81046
1578.59599,0.8086
1578.11383,0.80425
1577.63167,0.79422
1577.14951,0.76799
1576.66735,0.71968
1576.18519,0.69193
1575.70303,0.72859
1575.22087,0.77557
1574.7387,0.79972
1574.25654,0.80832
1573.77438,0.81108
1573.29222,0.81208
1572.81006,0.81266
1572.3279,0.81307
1571.84574,0.81287
1571.36358,0.81033
1570.88141,0.79774
1570.39925,0.7665
1569.91709,0.73386
1569.43493,0.73539
1568.95277,0.76424
1568.47061,0.79157
1567.98845,0.80731
1567.50629,0.81342
1567.02412,0.81485
1566.54196,0.81446
1566.0598,0.81031
1565.57764,0.79808
1565.09548,0.78496
1564.61332,0.78735
1564.13116,0.80149
1563.649,0.81139
1563.16683,0.81423
1562.68467,0.81403
1562.20251,0.812
1561.72035,0.80476
1561.23819,0.78081
1560.75603,0.72634
1560.27387,0.66189
1559.79171,0.65018
1559.30954,0.66517
1558.82738,0.65635
1558.34522,0.6429
1557.86306,0.66133
1557.3809,0.71071
1556.89874,0.76413
1556.41658,0.79591
1555.93442,0.80512
1555.45225,0.79576
1554.97009,0.76475
1554.48793,0.73552
1554.00577,0.74994
1553.52361,0.78632
1553.04145,0.80794
1552.55929,0.81484
1552.07712,0.81649
1551.59496,0.81553
1551.1128,0.80765
1550.63064,0.79069
1550.14848,0.77744
1549.66632,0.78291
1549.18416,0.79999
1548.702,0.81288
1548.21983,0.81786
