Wavenumber (cm-1),% Transmittance
2773.33874,0.81448
2772.85659,0.84176
2772.37444,0.85636
2771.89229,0.86209
2771.41014,0.86383
2770.92798,0.8643
2770.44583,0.8645
2769.96368,0.86468
2769.48153,0.86479
2768.99938,0.8648
2768.51722,0.86483
2768.03507,0.86482
2767.55292,0.86492
2767.07077,0.865
2766.58861,0.86508
2766.10646,0.86508
2765.62431,0.86507
2765.14216,0.86514
2764.66001,0.86518
2764.17785,0.86521
2763.6957,0.86515
2763.21355,0.86518
2762.7314,0.86516
2762.24925,0.86516
2761.76709,0.8652
2761.28494,0.86524
2760.80279,0.86526
2760.32064,0.86519
2759.83849,0.86523
2759.35633,0.86523
2758.87418,0.86525
2758.39203,0.86526
2757.90988,0.86524
2757.42773,0.86519
2756.94557,0.86513
2756.46342,0.86516
2755.98127,0.86509
2755.49912,0.86495
2755.01696,0.86471
2754.53481,0.86443
2754.05266,0.86377
2753.57051,0.85888
2753.08836,0.83314
2752.6062,0.78258
2752.12405,0.75341
2751.6419,0.77649
2751.15975,0.80842
2750.6776,0.81251
2750.19544,0.81175
2749.71329,0.82774
2749.23114,0.84777
2748.74899,0.85908
2748.26684,0.86359
2747.78468,0.86505
2747.30253,0.86536
2746.82038,0.86539
2746.33823,0.86535
2745.85608,0.8654
2745.37392,0.86548
2744.89177,0.8655
2744.40962,0.86547
2743.92747,0.86552
2743.44532,0.86559
2742.96316,0.86563
2742.48101,0.86565
2741.99886,0.86564
2741.51671,0.86563
2741.03455,0.86562
2740.5524,0.86564
2740.07025,0.86569
2739.5881,0.8657
2739.10595,0.86569
2738.62379,0.86569
2738.14164,0.86571
2737.65949,0.86574
2737.17734,0.86577
2736.69519,0.86579
2736.21303,0.8658
2735.73088,0.86582
2735.24873,0.86582
2734.76658,0.86581
2734.28443,0.86579
2733.80227,0.86577
2733.32012,0.86579
2732.83797,0.86582
2732.35582,0.86581
2731.87367,0.86576
2731.39151,0.86572
2730.90936,0.86566
2730.42721,0.8656
2729.94506,0.86533
2729.4629,0.86393
2728.98075,0.85303
2728.4986,0.82274
2728.01645,0.79439
2727.5343,0.80033
2727.05214,0.82437
2726.56999,0.83283
2726.08784,0.83174
2725.60569,0.83972
2725.12354,0.85288
2724.64138,0.86121
2724.15923,0.8645
2723.67708,0.86555
2723.19493,0.86585
2722.71278,0.86607
2722.23062,0.86613
2721.74847,0.86608
2721.26632,0.86599
2720.78417,0.866
2720.30202,0.86606
2719.81986,0.86613
2719.33771,0.86618
2718.85556,0.86614
2718.37341,0.8661
2717.89126,0.86608
2717.4091,0.86614
2716.92695,0.86618
2716.4448,0.86622
2715.96265,0.86622
2715.48049,0.86619
2714.99834,0.86617
2714.51619,0.86613
2714.03404,0.86614
2713.55189,0.86618
2713.06973,0.86626
2712.58758,0.86629
2712.10543,0.86625
2711.62328,0.86626
2711.14113,0.8663
2710.65897,0.86633
2710.17682,0.86632
2709.69467,0.86633
2709.21252,0.86632
2708.73037,0.86633
2708.24821,0.86633
2707.76606,0.8663
2707.28391,0.86627
2706.80176,0.86625
2706.31961,0.86626
2705.83745,0.86623
2705.3553,0.86613
2704.87315,0.86587
2704.391,0.86283
2703.90884,0.84929
2703.42669,0.82902
2702.94454,0.82386
2702.46239,0.83691
2701.98024,0.84652
2701.49808,0.84696
2701.01593,0.84983
2700.53378,0.85712
2700.05163,0.86281
2699.56948,0.8653
2699.08732,0.86615
2698.60517,0.86636
2698.12302,0.86642
2697.64087,0.86646
2697.15872,0.8665
2696.67656,0.86655
2696.19441,0.86656
2695.71226,0.86651
2695.23011,0.86646
2694.74796,0.86648
2694.2658,0.8665
2693.78365,0.86651
2693.3015,0.8665
2692.81935,0.86653
2692.3372,0.86659
2691.85504,0.86662
2691.37289,0.8666
2690.89074,0.86657
2690.40859,0.8666
2689.92643,0.86662
2689.44428,0.86659
2688.96213,0.86658
2688.47998,0.86661
2687.99783,0.86666
2687.51567,0.86667
2687.03352,0.86663
2686.55137,0.86657
2686.06922,0.86654
2685.58707,0.86654
2685.10491,0.86655
2684.62276,0.86657
2684.14061,0.86658
2683.65846,0.8666
2683.17631,0.86663
2682.69415,0.86665
2682.212,0.86666
2681.72985,0.86671
2681.2477,0.86677
2680.76555,0.86676
2680.28339,0.86671
2679.80124,0.86663
2679.31909,0.8661
2678.83694,0.86187
2678.35478,0.85169
2677.87263,0.84438
2677.39048,0.84828
2676.90833,0.85532
2676.42618,0.85715
2675.94402,0.85784
2675.46187,0.86105
2674.97972,0.86437
2674.49757,0.86605
2674.01542,0.86667
2673.53326,0.86685
2673.05111,0.86684
2672.56896,0.86682
2672.08681,0.86678
2671.60466,0.86677
2671.1225,0.86679
2670.64035,0.86684
2670.1582,0.86686
2669.67605,0.86687
2669.1939,0.86689
2668.71174,0.86691
2668.22959,0.86695
2667.74744,0.86693
2667.26529,0.86689
2666.78313,0.8669
2666.30098,0.86698
2665.81883,0.86703
2665.33668,0.86701
2664.85453,0.867
2664.37237,0.86699
2663.89022,0.86698
2663.40807,0.86698
2662.92592,0.86697
2662.44377,0.86695
2661.96161,0.86697
2661.47946,0.86702
2660.99731,0.86704
2660.51516,0.86703
2660.03301,0.86699
2659.55085,0.86696
2659.0687,0.86695
2658.58655,0.86697
2658.1044,0.86699
2657.62225,0.86702
2657.14009,0.86706
2656.65794,0.8671
2656.17579,0.86713
2655.69364,0.86715
2655.21149,0.86717
2654.72933,0.86719
2654.24718,0.86718
2653.76503,0.86713
2653.28288,0.86624
2652.80072,0.86267
2652.31857,0.858
2651.83642,0.85749
2651.35427,0.86076
2650.87212,0.86273
2650.38996,0.86309
2649.90781,0.86423
2649.42566,0.86581
2648.94351,0.86676
2648.46136,0.86715
2647.9792,0.86728
2647.49705,0.86727
2647.0149,0.86724
2646.53275,0.86727
2646.0506,0.86733
2645.56844,0.86739
2645.08629,0.86744
2644.60414,0.86742
2644.12199,0.86735
2643.63984,0.86729
2643.15768,0.86733
2642.67553,0.86742
2642.19338,0.86744
2641.71123,0.86741
2641.22907,0.86741
2640.74692,0.86745
2640.26477,0.86748
2639.78262,0.86749
2639.30047,0.86751
2638.81831,0.86756
2638.33616,0.8676
2637.85401,0.86756
2637.37186,0.86749
2636.88971,0.86748
2636.40755,0.86751
2635.9254,0.86752
2635.44325,0.86751
2634.9611,0.86751
2634.47895,0.86752
2633.99679,0.86755
2633.51464,0.86759
2633.03249,0.86757
2632.55034,0.86751
2632.06819,0.86745
2631.58603,0.86745
2631.10388,0.8675
2630.62173,0.86755
2630.13958,0.8676
2629.65743,0.86763
2629.17527,0.86765
2628.69312,0.86766
2628.21097,0.86764
2627.72882,0.86763
2627.24666,0.86753
2626.76451,0.86666
2626.28236,0.86479
2625.80021,0.86373
2625.31806,0.8646
2624.8359,0.86575
2624.35375,0.86611
2623.8716,0.86644
2623.38945,0.86702
2622.9073,0.86745
2622.42514,0.86766
2621.94299,0.86775
2621.46084,0.86781
2620.97869,0.86788
2620.49654,0.86791
2620.01438,0.86788
2619.53223,0.86786
2619.05008,0.8679
2618.56793,0.86796
2618.08578,0.86798
2617.60362,0.86798
2617.12147,0.86793
2616.63932,0.86783
2616.15717,0.86777
2615.67501,0.8678
2615.19286,0.86783
2614.71071,0.86786
2614.22856,0.8679
2613.74641,0.86791
2613.26425,0.86789
2612.7821,0.86786
2612.29995,0.86785
2611.8178,0.86789
2611.33565,0.86792
2610.85349,0.86792
2610.37134,0.86794
2609.88919,0.86796
2609.40704,0.86796
2608.92489,0.86797
2608.44273,0.86798
2607.96058,0.86794
2607.47843,0.86787
2606.99628,0.86787
2606.51413,0.86795
2606.03197,0.86803
2605.54982,0.86807
2605.06767,0.86805
2604.58552,0.86803
2604.10337,0.86804
2603.62121,0.86805
2603.13906,0.86805
2602.65691,0.86805
2602.17476,0.86806
2601.6926,0.86806
2601.21045,0.86805
2600.7283,0.86806
2600.24615,0.86797
2599.764,0.86748
2599.28184,0.86688
2598.79969,0.86689
2598.31754,0.86733
2597.83539,0.86758
2597.35324,0.86771
2596.87108,0.8679
2596.38893,0.86805
2595.90678,0.86812
2595.42463,0.86816
2594.94248,0.86822
2594.46032,0.86827
2593.97817,0.86827
2593.49602,0.86822
2593.01387,0.86819
2592.53172,0.86817
2592.04956,0.86817
2591.56741,0.86821
2591.08526,0.86826
2590.60311,0.86827
2590.12095,0.86824
2589.6388,0.86822
2589.15665,0.86826
2588.6745,0.86833
2588.19235,0.8684
2587.71019,0.86842
2587.22804,0.86839
2586.74589,0.86837
2586.26374,0.86835
2585.78159,0.86832
2585.29943,0.86832
2584.81728,0.86836
2584.33513,0.86841
2583.85298,0.86846
2583.37083,0.86847
2582.88867,0.86843
2582.40652,0.86837
2581.92437,0.86836
2581.44222,0.86841
2580.96007,0.86844
2580.47791,0.86847
2579.99576,0.86849
2579.51361,0.8685
2579.03146,0.8685
2578.5493,0.86849
2578.06715,0.86847
2577.585,0.86849
2577.10285,0.86855
2576.6207,0.8686
2576.13854,0.86862
2575.65639,0.86861
2575.17424,0.86861
2574.69209,0.86861
2574.20994,0.86857
2573.72778,0.86852
2573.24563,0.86843
2572.76348,0.86829
2572.28133,0.86812
2571.79918,0.86811
2571.31702,0.86826
2570.83487,0.86839
2570.35272,0.8684
2569.87057,0.86844
2569.38842,0.86856
2568.90626,0.86864
2568.42411,0.86862
2567.94196,0.86855
2567.45981,0.86855
2566.97766,0.86859
2566.4955,0.86863
2566.01335,0.86864
2565.5312,0.86865
2565.04905,0.86867
2564.56689,0.86869
2564.08474,0.86872
2563.60259,0.86875
2563.12044,0.86873
2562.63829,0.86871
2562.15613,0.86871
2561.67398,0.86873
2561.19183,0.86874
2560.70968,0.86877
2560.22753,0.86879
2559.74537,0.86877
2559.26322,0.86876
2558.78107,0.86879
2558.29892,0.86884
2557.81677,0.86887
2557.33461,0.86888
2556.85246,0.86886
2556.37031,0.86884
2555.88816,0.86884
2555.40601,0.86883
2554.92385,0.86886
2554.4417,0.86893
2553.95955,0.86896
2553.4774,0.86894
2552.99524,0.86894
2552.51309,0.86897
2552.03094,0.86902
2551.54879,0.86904
2551.06664,0.86902
2550.58448,0.86899
2550.10233,0.86902
2549.62018,0.86907
2549.13803,0.8691
2548.65588,0.8691
2548.17372,0.86911
2547.69157,0.86913
2547.20942,0.86914
2546.72727,0.86914
2546.24512,0.86914
2545.76296,0.86913
2545.28081,0.86909
2544.79866,0.86902
2544.31651,0.86895
2543.83436,0.86896
2543.3522,0.86898
2542.87005,0.869
2542.3879,0.86904
2541.90575,0.86909
2541.4236,0.86913
2540.94144,0.86917
2540.45929,0.86922
2539.97714,0.86928
2539.49499,0.86931
2539.01283,0.8693
2538.53068,0.86928
2538.04853,0.86931
2537.56638,0.86935
2537.08423,0.86934
2536.60207,0.86934
2536.11992,0.86936
2535.63777,0.86937
2535.15562,0.86934
2534.67347,0.86936
2534.19131,0.86944
2533.70916,0.8695
2533.22701,0.86954
2532.74486,0.86955
2532.26271,0.86952
2531.78055,0.8695
2531.2984,0.86951
2530.81625,0.86952
2530.3341,0.86949
2529.85195,0.86945
2529.36979,0.86942
2528.88764,0.86942
2528.40549,0.86945
2527.92334,0.86947
2527.44118,0.86945
2526.95903,0.86946
2526.47688,0.8695
2525.99473,0.86955
2525.51258,0.86957
2525.03042,0.86958
2524.54827,0.86957
2524.06612,0.86955
2523.58397,0.86953
2523.10182,0.86954
2522.61966,0.86953
2522.13751,0.86951
2521.65536,0.86952
2521.17321,0.86953
2520.69106,0.86955
2520.2089,0.86954
2519.72675,0.86952
2519.2446,0.86953
2518.76245,0.86954
2518.2803,0.86953
2517.79814,0.86956
2517.31599,0.86958
2516.83384,0.8696
2516.35169,0.8696
2515.86954,0.86959
2515.38738,0.86959
2514.90523,0.86958
2514.42308,0.86956
2513.94093,0.86957
2513.45877,0.86962
2512.97662,0.86963
2512.49447,0.8696
2512.01232,0.86959
2511.53017,0.86961
2511.04801,0.86959
2510.56586,0.86953
2510.08371,0.86952
2509.60156,0.86954
2509.11941,0.86956
2508.63725,0.8696
2508.1551,0.86964
2507.67295,0.86966
2507.1908,0.86968
2506.70865,0.86969
2506.22649,0.86969
2505.74434,0.86969
2505.26219,0.86966
2504.78004,0.86964
2504.29789,0.86963
2503.81573,0.86966
2503.33358,0.86969
2502.85143,0.8697
2502.36928,0.8697
2501.88712,0.86972
2501.40497,0.86975
2500.92282,0.8698
2500.44067,0.86983
2499.95852,0.86984
2499.47636,0.86984
2498.99421,0.86983
2498.51206,0.8698
2498.02991,0.86977
2497.54776,0.8698
2497.0656,0.86986
2496.58345,0.86988
2496.1013,0.86984
2495.61915,0.8698
2495.137,0.86983
2494.65484,0.86988
2494.17269,0.8699
2493.69054,0.86993
2493.20839,0.86994
2492.72624,0.86991
2492.24408,0.8699
2491.76193,0.86991
2491.27978,0.86995
2490.79763,0.87001
2490.31548,0.87008
2489.83332,0.87011
2489.35117,0.87011
2488.86902,0.8701
2488.38687,0.87008
2487.90471,0.87004
2487.42256,0.87002
2486.94041,0.87003
2486.45826,0.87004
2485.97611,0.87004
2485.49395,0.87005
2485.0118,0.87009
2484.52965,0.87011
2484.0475,0.8701
2483.56535,0.8701
2483.08319,0.87013
2482.60104,0.87015
2482.11889,0.87015
2481.63674,0.87015
2481.15459,0.87015
2480.67243,0.87013
2480.19028,0.87011
2479.70813,0.87013
2479.22598,0.87019
2478.74383,0.87023
2478.26167,0.87024
2477.77952,0.87026
2477.29737,0.87027
2476.81522,0.87026
2476.33306,0.87024
2475.85091,0.87026
2475.36876,0.87029
2474.88661,0.87031
2474.40446,0.8703
2473.9223,0.87029
2473.44015,0.87032
2472.958,0.87034
2472.47585,0.87035
2471.9937,0.87035
2471.51154,0.87036
2471.02939,0.87041
2470.54724,0.87043
2470.06509,0.87041
2469.58294,0.87037
2469.10078,0.87032
2468.61863,0.87029
2468.13648,0.87031
2467.65433,0.87037
2467.17218,0.87042
2466.69002,0.87041
2466.20787,0.87039
2465.72572,0.8704
2465.24357,0.87046
2464.76141,0.87051
2464.27926,0.87053
2463.79711,0.87053
2463.31496,0.87054
2462.83281,0.87055
2462.35065,0.87054
2461.8685,0.87054
2461.38635,0.87057
2460.9042,0.87058
2460.42205,0.87058
2459.93989,0.8706
2459.45774,0.87066
2458.97559,0.8707
2458.49344,0.87067
2458.01129,0.87063
2457.52913,0.87064
2457.04698,0.87069
2456.56483,0.8707
2456.08268,0.87068
2455.60053,0.87067
2455.11837,0.87068
2454.63622,0.87069
2454.15407,0.87072
2453.67192,0.87073
2453.18977,0.87072
2452.70761,0.87072
2452.22546,0.87074
2451.74331,0.87075
2451.26116,0.87072
2450.779,0.87069
2450.29685,0.87069
2449.8147,0.87069
2449.33255,0.87066
2448.8504,0.87064
2448.36824,0.8707
2447.88609,0.87078
2447.40394,0.8708
2446.92179,0.87078
2446.43964,0.87079
2445.95748,0.8708
2445.47533,0.87078
2444.99318,0.87078
2444.51103,0.87081
2444.02888,0.87083
2443.54672,0.87083
2443.06457,0.87086
2442.58242,0.87089
2442.10027,0.87089
2441.61812,0.87087
2441.13596,0.87087
2440.65381,0.8709
2440.17166,0.87092
2439.68951,0.87091
2439.20735,0.87091
2438.7252,0.87093
2438.24305,0.87093
2437.7609,0.87091
2437.27875,0.87092
2436.79659,0.87095
2436.31444,0.87097
2435.83229,0.87098
2435.35014,0.87099
2434.86799,0.871
2434.38583,0.87101
2433.90368,0.87104
2433.42153,0.87107
2432.93938,0.87107
2432.45723,0.87105
2431.97507,0.87104
2431.49292,0.87105
2431.01077,0.87107
2430.52862,0.87109
2430.04647,0.87106
2429.56431,0.87102
2429.08216,0.87104
2428.60001,0.8711
2428.11786,0.87115
2427.63571,0.87118
2427.15355,0.87119
2426.6714,0.87117
2426.18925,0.87116
2425.7071,0.8712
2425.22494,0.87124
2424.74279,0.87124
2424.26064,0.87124
2423.77849,0.87124
2423.29634,0.87122
2422.81418,0.87119
2422.33203,0.87119
2421.84988,0.87123
2421.36773,0.87128
2420.88558,0.87129
2420.40342,0.87126
2419.92127,0.87122
2419.43912,0.8712
2418.95697,0.87121
2418.47482,0.87124
2417.99266,0.87128
2417.51051,0.87129
2417.02836,0.87128
2416.54621,0.87127
2416.06406,0.87126
2415.5819,0.87127
2415.09975,0.8713
2414.6176,0.87135
2414.13545,0.87138
2413.65329,0.87138
2413.17114,0.87139
2412.68899,0.8714
2412.20684,0.87141
2411.72469,0.87141
2411.24253,0.87139
2410.76038,0.87135
2410.27823,0.87135
2409.79608,0.8714
2409.31393,0.87141
2408.83177,0.87139
2408.34962,0.87137
2407.86747,0.87136
2407.38532,0.87135
2406.90317,0.87139
2406.42101,0.87143
2405.93886,0.87145
2405.45671,0.87147
2404.97456,0.87149
2404.49241,0.87145
2404.01025,0.87142
2403.5281,0.87147
2403.04595,0.87154
2402.5638,0.87158
2402.08165,0.87159
2401.59949,0.87155
2401.11734,0.8715
2400.63519,0.87148
2400.15304,0.8715
2399.67088,0.87155
2399.18873,0.8716
2398.70658,0.87162
2398.22443,0.87163
2397.74228,0.87162
2397.26012,0.87159
2396.77797,0.87159
2396.29582,0.87164
2395.81367,0.8717
2395.33152,0.87171
2394.84936,0.87168
2394.36721,0.87166
2393.88506,0.87167
2393.40291,0.87169
2392.92076,0.8717
2392.4386,0.87171
2391.95645,0.87171
2391.4743,0.8717
2390.99215,0.87171
2390.51,0.87176
2390.02784,0.87179
2389.54569,0.87178
2389.06354,0.87181
2388.58139,0.87184
2388.09923,0.87184
2387.61708,0.87185
2387.13493,0.87189
2386.65278,0.87197
2386.17063,0.87204
2385.68847,0.87211
2385.20632,0.87216
2384.72417,0.8722
2384.24202,0.87223
2383.75987,0.87223
2383.27771,0.8722
2382.79556,0.8722
2382.31341,0.87227
2381.83126,0.87232
2381.34911,0.87231
2380.86695,0.87224
2380.3848,0.87215
2379.90265,0.87206
2379.4205,0.87195
2378.93835,0.8718
2378.45619,0.8716
2377.97404,0.87139
2377.49189,0.87117
2377.00974,0.87098
2376.52758,0.87077
2376.04543,0.87052
2375.56328,0.8702
2375.08113,0.86978
2374.59898,0.86939
2374.11682,0.86903
2373.63467,0.86875
2373.15252,0.8684
2372.67037,0.86804
2372.18822,0.86771
2371.70606,0.86723
2371.22391,0.86689
2370.74176,0.86647
2370.25961,0.86607
2369.77746,0.86571
2369.2953,0.86522
2368.81315,0.86505
2368.331,0.86459
2367.84885,0.86424
2367.3667,0.86405
2366.88454,0.86341
2366.40239,0.86331
2365.92024,0.86285
2365.43809,0.8623
2364.95594,0.86235
2364.47378,0.86173
2363.99163,0.86166
2363.50948,0.86165
2363.02733,0.86091
2362.54517,0.8612
2362.06302,0.86103
2361.58087,0.86047
2361.09872,0.86098
2360.61657,0.86041
2360.13441,0.86007
2359.65226,0.86096
2359.17011,0.86043
2358.68796,0.86045
2358.20581,0.86133
2357.72365,0.86055
2357.2415,0.86076
2356.75935,0.86177
2356.2772,0.86102
2355.79505,0.86137
2355.31289,0.86247
2354.83074,0.8617
2354.34859,0.86216
2353.86644,0.86368
2353.38429,0.86328
2352.90213,0.86359
2352.41998,0.86517
2351.93783,0.86515
2351.45568,0.86537
2350.97352,0.8673
2350.49137,0.86842
2350.00922,0.86873
2349.52707,0.86976
2349.04492,0.87072
2348.56276,0.87018
2348.08061,0.86825
2347.59846,0.86713
2347.11631,0.86719
2346.63416,0.86585
2346.152,0.86414
2345.66985,0.86484
2345.1877,0.8649
2344.70555,0.86298
2344.2234,0.86319
2343.74124,0.86448
2343.25909,0.8631
2342.77694,0.86219
2342.29479,0.86406
2341.81264,0.86402
2341.33048,0.86204
2340.84833,0.86297
2340.36618,0.86446
2339.88403,0.86283
2339.40188,0.86202
2338.91972,0.86434
2338.43757,0.86447
2337.95542,0.8624
2337.47327,0.86334
2336.99111,0.86526
2336.50896,0.86393
2336.02681,0.8627
2335.54466,0.86505
2335.06251,0.86599
2334.58035,0.86392
2334.0982,0.86381
2333.61605,0.86627
2333.1339,0.86605
2332.65175,0.86398
2332.16959,0.86509
2331.68744,0.86718
2331.20529,0.86608
2330.72314,0.86448
2330.24099,0.86635
2329.75883,0.86786
2329.27668,0.86639
2328.79453,0.86555
2328.31238,0.86779
2327.83023,0.86878
2327.34807,0.86726
2326.86592,0.86689
2326.38377,0.86885
2325.90162,0.86923
2325.41946,0.86757
2324.93731,0.86749
2324.45516,0.86957
2323.97301,0.86998
2323.49086,0.86849
2323.0087,0.86849
2322.52655,0.87031
2322.0444,0.87058
2321.56225,0.86925
2321.0801,0.86927
2320.59794,0.87087
2320.11579,0.87116
2319.63364,0.87008
2319.15149,0.87005
2318.66934,0.87144
2318.18718,0.87187
2317.70503,0.87105
2317.22288,0.87088
2316.74073,0.8719
2316.25858,0.87236
2315.77642,0.87172
2315.29427,0.87136
2314.81212,0.87209
2314.32997,0.87266
2313.84782,0.87232
2313.36566,0.87199
2312.88351,0.87251
2312.40136,0.87308
2311.91921,0.87297
2311.43705,0.87265
2310.9549,0.87287
2310.47275,0.8733
2309.9906,0.87327
2309.50845,0.87295
2309.02629,0.87299
2308.54414,0.87336
2308.06199,0.87351
2307.57984,0.87337
2307.09769,0.87334
2306.61553,0.87353
2306.13338,0.87365
2305.65123,0.87356
2305.16908,0.87348
2304.68693,0.87354
2304.20477,0.8736
2303.72262,0.87355
2303.24047,0.87346
2302.75832,0.87345
2302.27617,0.87351
2301.79401,0.87348
2301.31186,0.87341
2300.82971,0.87343
2300.34756,0.8735
2299.8654,0.8735
2299.38325,0.87343
2298.9011,0.87338
2298.41895,0.87345
2297.9368,0.8735
2297.45464,0.87342
2296.97249,0.87334
2296.49034,0.87332
2296.00819,0.87332
2295.52604,0.87331
2295.04388,0.87325
2294.56173,0.87325
2294.07958,0.87335
2293.59743,0.87333
2293.11528,0.87323
2292.63312,0.87322
2292.15097,0.87325
2291.66882,0.8733
2291.18667,0.87334
2290.70452,0.87332
2290.22236,0.87331
2289.74021,0.87337
2289.25806,0.87338
2288.77591,0.87337
2288.29375,0.87339
2287.8116,0.87339
2287.32945,0.87338
2286.8473,0.87341
2286.36515,0.87341
2285.88299,0.87339
2285.40084,0.87344
2284.91869,0.87351
2284.43654,0.87352
2283.95439,0.87349
2283.47223,0.87349
2282.99008,0.87351
2282.50793,0.87352
2282.02578,0.87353
2281.54363,0.87353
2281.06147,0.87349
2280.57932,0.87343
2280.09717,0.87343
2279.61502,0.87345
2279.13287,0.87342
2278.65071,0.8734
2278.16856,0.87343
2277.68641,0.87342
2277.20426,0.87337
2276.72211,0.87338
2276.23995,0.87341
2275.7578,0.87338
2275.27565,0.87338
2274.7935,0.87339
2274.31134,0.87333
2273.82919,0.8733
2273.34704,0.87338
2272.86489,0.87345
2272.38274,0.8734
2271.90058,0.87341
2271.41843,0.87348
2270.93628,0.87344
2270.45413,0.87337
2269.97198,0.8734
2269.48982,0.87344
2269.00767,0.87337
2268.52552,0.87331
2268.04337,0.87336
2267.56122,0.8734
2267.07906,0.87339
2266.59691,0.87343
2266.11476,0.87348
2265.63261,0.87347
2265.15046,0.87346
2264.6683,0.87351
2264.18615,0.87355
2263.704,0.8735
2263.22185,0.87342
2262.73969,0.87345
2262.25754,0.87355
2261.77539,0.87359
2261.29324,0.87362
2260.81109,0.87368
2260.32893,0.8737
2259.84678,0.87362
2259.36463,0.87362
2258.88248,0.87371
2258.40033,0.87373
2257.91817,0.87366
2257.43602,0.87362
2256.95387,0.87364
2256.47172,0.87367
2255.98957,0.8737
2255.50741,0.87374
2255.02526,0.87379
2254.54311,0.8738
2254.06096,0.87376
2253.57881,0.87377
2253.09665,0.8738
2252.6145,0.8738
2252.13235,0.87377
2251.6502,0.87377
2251.16805,0.87381
2250.68589,0.87386
2250.20374,0.8739
2249.72159,0.87388
2249.23944,0.87385
2248.75728,0.87385
2248.27513,0.87386
2247.79298,0.87386
2247.31083,0.87387
2246.82868,0.87392
2246.34652,0.87392
2245.86437,0.87386
2245.38222,0.87382
2244.90007,0.87385
2244.41792,0.87392
2243.93576,0.87396
2243.45361,0.87398
2242.97146,0.87399
2242.48931,0.87398
2242.00716,0.87397
2241.525,0.87396
2241.04285,0.87395
2240.5607,0.87396
2240.07855,0.87399
2239.5964,0.87399
2239.11424,0.87395
2238.63209,0.87394
2238.14994,0.87398
2237.66779,0.874
2237.18563,0.87401
2236.70348,0.87402
2236.22133,0.87406
2235.73918,0.87407
2235.25703,0.87405
2234.77487,0.87401
2234.29272,0.87398
2233.81057,0.87399
2233.32842,0.87402
2232.84627,0.87405
2232.36411,0.87405
2231.88196,0.87402
2231.39981,0.874
2230.91766,0.87399
2230.43551,0.874
2229.95335,0.87403
2229.4712,0.87402
2228.98905,0.87397
2228.5069,0.87391
2228.02475,0.87387
2227.54259,0.87387
2227.06044,0.8739
2226.57829,0.87393
2226.09614,0.87395
2225.61399,0.87398
2225.13183,0.87398
2224.64968,0.87397
2224.16753,0.874
2223.68538,0.87404
2223.20322,0.87401
2222.72107,0.87394
2222.23892,0.87391
2221.75677,0.87392
2221.27462,0.87394
2220.79246,0.87393
2220.31031,0.87391
2219.82816,0.87392
2219.34601,0.87398
2218.86386,0.87398
2218.3817,0.87392
2217.89955,0.87383
2217.4174,0.87376
2216.93525,0.87377
2216.4531,0.87384
2215.97094,0.87388
2215.48879,0.87387
2215.00664,0.87385
2214.52449,0.87386
2214.04234,0.87386
2213.56018,0.87383
2213.07803,0.87382
2212.59588,0.87385
2212.11373,0.87389
2211.63157,0.87391
2211.14942,0.87388
2210.66727,0.87382
2210.18512,0.87377
2209.70297,0.87376
2209.22081,0.87376
2208.73866,0.87375
2208.25651,0.87372
2207.77436,0.87366
2207.29221,0.87363
2206.81005,0.87365
2206.3279,0.8737
2205.84575,0.87372
2205.3636,0.87372
2204.88145,0.87369
2204.39929,0.87364
2203.91714,0.87358
2203.43499,0.87352
2202.95284,0.87349
2202.47069,0.87347
2201.98853,0.87341
2201.50638,0.87335
2201.02423,0.87332
2200.54208,0.87331
2200.05992,0.8733
2199.57777,0.87326
2199.09562,0.87317
2198.61347,0.87307
2198.13132,0.87301
2197.64916,0.87303
2197.16701,0.87305
2196.68486,0.87304
2196.20271,0.87298
2195.72056,0.87289
2195.2384,0.87279
2194.75625,0.87271
2194.2741,0.87267
2193.79195,0.87265
2193.3098,0.87259
2192.82764,0.87249
2192.34549,0.8724
2191.86334,0.87231
2191.38119,0.87222
2190.89904,0.87216
2190.41688,0.8721
2189.93473,0.87199
2189.45258,0.87188
2188.97043,0.8718
2188.48828,0.87176
2188.00612,0.87173
2187.52397,0.87172
2187.04182,0.87167
2186.55967,0.87153
2186.07751,0.87138
2185.59536,0.87129
2185.11321,0.87118
2184.63106,0.87103
2184.14891,0.87091
2183.66675,0.87087
2183.1846,0.8708
2182.70245,0.87066
2182.2203,0.87055
2181.73815,0.87047
2181.25599,0.87039
2180.77384,0.87033
2180.29169,0.87028
2179.80954,0.8702
2179.32739,0.87003
2178.84523,0.86984
2178.36308,0.8697
2177.88093,0.86962
2177.39878,0.86956
2176.91663,0.86953
2176.43447,0.86948
2175.95232,0.86938
2175.47017,0.86925
2174.98802,0.86914
2174.50586,0.86903
2174.02371,0.86894
2173.54156,0.86889
2173.05941,0.8689
2172.57726,0.86889
2172.0951,0.86877
2171.61295,0.86862
2171.1308,0.86851
2170.64865,0.86845
2170.1665,0.86844
2169.68434,0.86842
2169.20219,0.86837
2168.72004,0.86829
2168.23789,0.86823
2167.75574,0.86816
2167.27358,0.86809
2166.79143,0.86805
2166.30928,0.86806
2165.82713,0.86806
2165.34498,0.86803
2164.86282,0.86797
2164.38067,0.86792
2163.89852,0.86789
2163.41637,0.86788
2162.93422,0.86793
2162.45206,0.86806
2161.96991,0.86818
2161.48776,0.86807
2161.00561,0.86784
2160.52345,0.8677
2160.0413,0.86769
