cm-1,A
1543.3688,0.44379
1542.88664,0.40487
1542.40449,0.34658
1541.92234,0.33486
1541.44019,0.37331
1540.95804,0.37388
1540.47588,0.32861
1539.99373,0.29776
1539.51158,0.27998
1539.02943,0.2831
1538.54728,0.34382
1538.06512,0.42896
1537.58297,0.48466
1537.10082,0.50757
1536.61867,0.51417
1536.13652,0.51361
1535.65436,0.51027
1535.17221,0.50207
1534.69006,0.47152
1534.20791,0.4188
1533.72576,0.38651
1533.2436,0.40511
1532.76145,0.45206
1532.2793,0.48523
1531.79715,0.49551
1531.31499,0.50445
1530.83284,0.51835
1530.35069,0.52703
1529.86854,0.52671
1529.38639,0.51429
1528.90423,0.49424
1528.42208,0.48253
1527.93993,0.47778
1527.45778,0.47424
1526.97563,0.48254
1526.49347,0.48393
1526.01132,0.44931
1525.52917,0.41618
1525.04702,0.43423
1524.56487,0.47971
1524.08271,0.50437
1523.60056,0.48972
1523.11841,0.44638
1522.63626,0.41384
1522.15411,0.39385
1521.67195,0.35348
1521.1898,0.32819
1520.70765,0.35434
1520.2255,0.403
1519.74335,0.45537
1519.26119,0.49984
1518.77904,0.51361
1518.29689,0.48694
1517.81474,0.43608
1517.33258,0.40314
1516.85043,0.41178
1516.36828,0.44755
1515.88613,0.47968
1515.40398,0.4886
1514.92182,0.49146
1514.43967,0.50803
1513.95752,0.52558
1513.47537,0.5247
1512.99322,0.49715
1512.51106,0.46362
1512.02891,0.46542
1511.54676,0.49708
1511.06461,0.51568
1510.58246,0.5057
1510.1003,0.48313
1509.61815,0.46808
1509.136,0.45654
1508.65385,0.43968
1508.1717,0.4155
1507.68954,0.36262
1507.20739,0.30332
1506.72524,0.29578
1506.24309,0.31183
1505.76093,0.31851
1505.27878,0.36502
1504.79663,0.4489
1504.31448,0.50778
1503.83233,0.52932
1503.35017,0.53513
1502.86802,0.53481
1502.38587,0.52911
1501.90372,0.52402
1501.42157,0.52618
1500.93941,0.53142
1500.45726,0.53275
1499.97511,0.52131
1499.49296,0.48441
1499.01081,0.44414
1498.52865,0.44875
1498.0465,0.48897
1497.56435,0.50854
1497.0822,0.47276
1496.60005,0.40567
1496.11789,0.38748
1495.63574,0.4427
1495.15359,0.5044
1494.67144,0.53162
1494.18929,0.53855
1493.70713,0.54016
1493.22498,0.5404
1492.74283,0.53989
1492.26068,0.53588
1491.77852,0.51692
1491.29637,0.47841
1490.81422,0.44398
1490.33207,0.4317
1489.84992,0.43637
1489.36776,0.45791
1488.88561,0.48981
1488.40346,0.50483
1487.92131,0.48636
1487.43916,0.46388
1486.957,0.47508
1486.47485,0.50516
1485.9927,0.52539
1485.51055,0.53513
1485.0284,0.53986
1484.54624,0.54152
1484.06409,0.54192
1483.58194,0.54207
1483.09979,0.54183
1482.61764,0.5402
1482.13548,0.53386
1481.65333,0.52328
1481.17118,0.51936
1480.68903,0.52694
1480.20687,0.53624
1479.72472,0.54018
1479.24257,0.54084
1478.76042,0.54057
1478.27827,0.53965
1477.79611,0.53624
1477.31396,0.51914
1476.83181,0.47977
1476.34966,0.4482
1475.86751,0.46241
1475.38535,0.50068
1474.9032,0.51717
1474.42105,0.49121
1473.9389,0.43454
1473.45675,0.40185
1472.97459,0.40711
1472.49244,0.3981
1472.01029,0.38776
1471.52814,0.42646
1471.04599,0.4856
1470.56383,0.51953
1470.08168,0.53009
1469.59953,0.53245
1469.11738,0.53304
1468.63522,0.5329
1468.15307,0.53226
1467.67092,0.53145
1467.18877,0.53071
1466.70662,0.52915
1466.22446,0.52011
1465.74231,0.48596
1465.26016,0.43342
1464.77801,0.41797
1464.29586,0.45883
1463.8137,0.50515
1463.33155,0.52518
1462.8494,0.52985
1462.36725,0.53085
1461.8851,0.531
1461.40294,0.53063
1460.92079,0.52945
1460.43864,0.52375
1459.95649,0.50624
1459.47434,0.47851
1458.99218,0.4481
1458.51003,0.42328
1458.02788,0.40607
1457.54573,0.36258
1457.06358,0.29753
1456.58142,0.29938
1456.09927,0.37847
1455.61712,0.44678
1455.13497,0.47747
1454.65281,0.49909
1454.17066,0.51716
1453.68851,0.52635
1453.20636,0.52736
1452.72421,0.52026
1452.24205,0.51185
1451.7599,0.51372
1451.27775,0.52337
1450.7956,0.52991
1450.31345,0.53154
1449.83129,0.5313
1449.34914,0.52778
1448.86699,0.51059
1448.38484,0.4781
1447.90269,0.46225
1447.42053,0.48327
1446.93838,0.51265
1446.45623,0.52628
1445.97408,0.52975
1445.49193,0.53069
1445.00977,0.53111
1444.52762,0.53176
1444.04547,0.53232
1443.56332,0.53245
1443.08116,0.53238
1442.59901,0.53227
1442.11686,0.53208
1441.63471,0.53171
1441.15256,0.53141
1440.6704,0.53134
1440.18825,0.5312
1439.7061,0.53076
1439.22395,0.52985
1438.7418,0.52782
1438.25964,0.51931
1437.77749,0.48182
1437.29534,0.40347
1436.81319,0.34603
1436.33104,0.37595
1435.84888,0.45168
1435.36673,0.50239
1434.88458,0.52128
1434.40243,0.52581
1433.92028,0.52337
1433.43812,0.5193
1432.95597,0.51934
1432.47382,0.5224
1431.99167,0.52445
1431.50952,0.52506
1431.02736,0.51837
1430.54521,0.49676
1430.06306,0.47685
1429.58091,0.48429
1429.09875,0.50759
1428.6166,0.52125
1428.13445,0.52524
1427.6523,0.52757
1427.17015,0.52924
1426.68799,0.52971
1426.20584,0.52971
1425.72369,0.52929
1425.24154,0.52545
1424.75939,0.51176
1424.27723,0.49191
1423.79508,0.48628
1423.31293,0.50128
1422.83078,0.51896
1422.34863,0.52683
1421.86647,0.52804
1421.38432,0.52671
1420.90217,0.51928
1420.42002,0.48441
1419.93787,0.41083
1419.45571,0.35726
1418.97356,0.38559
1418.49141,0.45232
1418.00926,0.48426
1417.5271,0.48627
1417.04495,0.49422
1416.5628,0.50744
1416.08065,0.51499
1415.5985,0.52107
1415.11634,0.52673
1414.63419,0.52929
1414.15204,0.53006
1413.66989,0.53034
1413.18774,0.53007
1412.70558,0.52828
1412.22343,0.52504
1411.74128,0.5232
1411.25913,0.52482
1410.77698,0.52693
1410.29482,0.52684
1409.81267,0.5269
1409.33052,0.52863
1408.84837,0.53026
1408.36622,0.53079
1407.88406,0.53093
1407.40191,0.53092
1406.91976,0.53063
1406.43761,0.52874
1405.95546,0.51821
1405.4733,0.49608
1404.99115,0.4828
1404.509,0.49569
1404.02685,0.51709
1403.54469,0.52781
1403.06254,0.53058
1402.58039,0.53136
1402.09824,0.53164
1401.61609,0.53152
1401.13393,0.53092
1400.65178,0.52783
1400.16963,0.51206
1399.68748,0.4789
1399.20533,0.45823
1398.72317,0.47345
1398.24102,0.49663
1397.75887,0.50704
1397.27672,0.51543
1396.79457,0.51878
1396.31241,0.50775
1395.83026,0.49375
1395.34811,0.47881
1394.86596,0.45319
1394.38381,0.44549
1393.90165,0.47744
1393.4195,0.51423
1392.93735,0.52977
1392.4552,0.53305
1391.97304,0.53349
1391.49089,0.53279
1391.00874,0.53193
1390.52659,0.5321
1390.04444,0.53294
1389.56228,0.53326
1389.08013,0.53161
1388.59798,0.51931
1388.11583,0.48603
1387.63368,0.45575
1387.15152,0.4635
1386.66937,0.49352
1386.18722,0.5144
1385.70507,0.52373
1385.22292,0.52725
1384.74076,0.5277
1384.25861,0.52758
1383.77646,0.52787
1383.29431,0.52865
1382.81216,0.52964
1382.33,0.53052
1381.84785,0.53142
1381.3657,0.53239
1380.88355,0.53273
1380.40139,0.53176
1379.91924,0.53004
1379.43709,0.52956
1378.95494,0.52931
1378.47279,0.52675
1377.99063,0.52527
1377.50848,0.52824
1377.02633,0.532
1376.54418,0.53258
1376.06203,0.52728
1375.57987,0.51513
1375.09772,0.50485
1374.61557,0.49861
1374.13342,0.489
1373.65127,0.48839
1373.16911,0.50628
1372.68696,0.52417
1372.20481,0.53102
1371.72266,0.53298
1371.24051,0.53395
1370.75835,0.53419
1370.2762,0.53384
1369.79405,0.53192
1369.3119,0.52581
1368.82975,0.5188
1368.34759,0.51957
1367.86544,0.52703
1367.38329,0.53249
1366.90114,0.53401
1366.41898,0.53419
1365.93683,0.53408
1365.45468,0.5339
1364.97253,0.53343
1364.49038,0.52976
1364.00822,0.51402
1363.52607,0.48854
1363.04392,0.47857
1362.56177,0.49452
1362.07962,0.51121
1361.59746,0.50884
1361.11531,0.50246
1360.63316,0.511
1360.15101,0.52567
1359.66886,0.53281
1359.1867,0.53394
1358.70455,0.53303
1358.2224,0.53188
1357.74025,0.53223
1357.2581,0.53367
1356.77594,0.53462
1356.29379,0.53465
1355.81164,0.5332
1355.32949,0.52987
1354.84733,0.52794
1354.36518,0.5301
1353.88303,0.53351
1353.40088,0.53514
1352.91873,0.53544
1352.43657,0.53554
1351.95442,0.53566
1351.47227,0.53584
1350.99012,0.53595
1350.50797,0.53559
1350.02581,0.53411
1349.54366,0.53251
1349.06151,0.53294
1348.57936,0.53498
1348.09721,0.53653
1347.61505,0.53709
1347.1329,0.53733
1346.65075,0.53751
1346.1686,0.53765
1345.68645,0.53778
1345.20429,0.53793
1344.72214,0.53807
1344.23999,0.53814
1343.75784,0.53824
1343.27569,0.53838
1342.79353,0.53847
1342.31138,0.53839
1341.82923,0.5373
1341.34708,0.5312
1340.86492,0.51829
1340.38277,0.50855
1339.90062,0.50928
1339.41847,0.51189
1338.93632,0.51144
1338.45416,0.51542
1337.97201,0.52492
1337.48986,0.52944
1337.00771,0.52581
1336.52556,0.52482
1336.0434,0.53109
1335.56125,0.53718
1335.0791,0.53925
1334.59695,0.53954
1334.1148,0.53952
1333.63264,0.53944
1333.15049,0.53931
1332.66834,0.53922
1332.18619,0.53925
1331.70404,0.53929
1331.22188,0.53918
1330.73973,0.53876
1330.25758,0.53819
1329.77543,0.53798
1329.29327,0.53828
1328.81112,0.53854
1328.32897,0.53848
1327.84682,0.53825
1327.36467,0.5381
1326.88251,0.53808
1326.40036,0.53803
1325.91821,0.5379
1325.43606,0.53774
1324.95391,0.53757
1324.47175,0.53731
1323.9896,0.53678
1323.50745,0.53624
1323.0253,0.53613
1322.54315,0.53632
1322.06099,0.53627
1321.57884,0.53554
1321.09669,0.53404
1320.61454,0.53222
1320.13239,0.53036
1319.65023,0.52712
1319.16808,0.52334
1318.68593,0.52395
1318.20378,0.52843
1317.72163,0.52993
1317.23947,0.52779
1316.75732,0.52764
1316.27517,0.53049
1315.79302,0.53239
1315.31086,0.53151
1314.82871,0.52987
1314.34656,0.52903
1313.86441,0.52821
1313.38226,0.52681
1312.9001,0.52541
1312.41795,0.52569
1311.9358,0.52824
1311.45365,0.53064
1310.9715,0.53138
1310.48934,0.53132
1310.00719,0.53109
1309.52504,0.5307
1309.04289,0.52976
1308.56074,0.52834
1308.07858,0.52765
1307.59643,0.52822
1307.11428,0.52892
1306.63213,0.52891
1306.14998,0.52851
1305.66782,0.52809
1305.18567,0.52787
1304.70352,0.52775
1304.22137,0.52757
1303.73921,0.5273
1303.25706,0.52702
1302.77491,0.52673
1302.29276,0.5264
1301.81061,0.52609
1301.32845,0.52583
1300.8463,0.52555
1300.36415,0.5252
1299.882,0.52483
1299.39985,0.52452
1298.91769,0.52422
1298.43554,0.52389
1297.95339,0.52345
1297.47124,0.5227
1296.98909,0.52171
1296.50693,0.52117
1296.02478,0.52137
1295.54263,0.52161
1295.06048,0.52147
1294.57833,0.52109
1294.09617,0.52068
1293.61402,0.5203
1293.13187,0.51991
1292.64972,0.51952
1292.16756,0.51915
1291.68541,0.51868
1291.20326,0.51786
1290.72111,0.51695
1290.23896,0.51659
1289.7568,0.51653
1289.27465,0.51592
1288.7925,0.51469
1288.31035,0.5134
1287.8282,0.51242
1287.34604,0.51224
1286.86389,0.51292
1286.38174,0.51359
1285.89959,0.51362
1285.41744,0.51327
1284.93528,0.51277
1284.45313,0.5122
1283.97098,0.51168
1283.48883,0.51124
1283.00668,0.51085
1282.52452,0.5104
1282.04237,0.50984
1281.56022,0.50921
1281.07807,0.50851
1280.59592,0.50766
1280.11376,0.50687
1279.63161,0.50645
1279.14946,0.50616
1278.66731,0.50562
1278.18515,0.5049
1277.703,0.5042
1277.22085,0.5035
1276.7387,0.50274
1276.25655,0.50197
1275.77439,0.50122
1275.29224,0.5004
1274.81009,0.49947
1274.32794,0.49852
1273.84579,0.49755
1273.36363,0.49642
1272.88148,0.49478
1272.39933,0.4922
1271.91718,0.48965
1271.43503,0.48874
1270.95287,0.48859
1270.47072,0.48729
1269.98857,0.48526
1269.50642,0.48367
1269.02427,0.48199
1268.54211,0.47971
1268.05996,0.47744
1267.57781,0.47533
1267.09566,0.47285
1266.6135,0.47
1266.13135,0.46721
1265.6492,0.46475
1265.16705,0.46254
1264.6849,0.46037
1264.20274,0.45822
1263.72059,0.45635
1263.23844,0.45486
1262.75629,0.4537
1262.27414,0.45288
1261.79198,0.45237
1261.30983,0.45174
1260.82768,0.45072
1260.34553,0.45055
1259.86338,0.45231
1259.38122,0.45481
1258.89907,0.45676
1258.41692,0.45843
1257.93477,0.46021
1257.45262,0.46202
1256.97046,0.46378
1256.48831,0.46549
1256.00616,0.46715
1255.52401,0.46871
1255.04186,0.47007
1254.5597,0.4712
1254.07755,0.47215
1253.5954,0.47294
1253.11325,0.47359
1252.63109,0.47406
1252.14894,0.47434
1251.66679,0.47444
1251.18464,0.47444
1250.70249,0.47442
1250.22033,0.47437
1249.73818,0.47419
1249.25603,0.47386
1248.77388,0.47344
1248.29173,0.47302
1247.80957,0.47268
1247.32742,0.4724
1246.84527,0.47205
1246.36312,0.47154
1245.88097,0.47094
1245.39881,0.47032
1244.91666,0.46956
1244.43451,0.46869
1243.95236,0.46807
1243.47021,0.4678
1242.98805,0.46748
1242.5059,0.467
1242.02375,0.46652
1241.5416,0.466
1241.05944,0.4654
1240.57729,0.46471
1240.09514,0.46403
1239.61299,0.46337
1239.13084,0.46275
1238.64868,0.46216
1238.16653,0.46154
1237.68438,0.46091
1237.20223,0.46029
1236.72008,0.45967
1236.23792,0.45901
1235.75577,0.45831
1235.27362,0.45762
1234.79147,0.45697
1234.30932,0.45636
1233.82716,0.45573
1233.34501,0.45503
1232.86286,0.45427
1232.38071,0.45356
1231.89856,0.45295
1231.4164,0.45236
1230.93425,0.45172
1230.4521,0.45105
1229.96995,0.45037
1229.4878,0.44967
1229.00564,0.44902
1228.52349,0.44841
1228.04134,0.44779
1227.55919,0.44714
1227.07703,0.44649
1226.59488,0.44581
1226.11273,0.44499
1225.63058,0.44399
1225.14843,0.44313
1224.66627,0.44272
1224.18412,0.44245
1223.70197,0.442
1223.21982,0.44142
1222.73767,0.44079
1222.25551,0.44014
1221.77336,0.43955
1221.29121,0.43899
1220.80906,0.4384
1220.32691,0.43773
1219.84475,0.43707
1219.3626,0.43641
1218.88045,0.43574
1218.3983,0.43513
1217.91615,0.43463
1217.43399,0.43414
1216.95184,0.43359
1216.46969,0.43301
1215.98754,0.43244
1215.50538,0.43189
1215.02323,0.43132
1214.54108,0.43074
1214.05893,0.43018
1213.57678,0.4296
1213.09462,0.42881
1212.61247,0.42784
1212.13032,0.42715
1211.64817,0.4269
1211.16602,0.4267
1210.68386,0.42633
1210.20171,0.42586
1209.71956,0.42533
1209.23741,0.42481
1208.75526,0.42437
1208.2731,0.42393
1207.79095,0.42336
1207.3088,0.42273
1206.82665,0.4222
1206.3445,0.42175
1205.86234,0.42129
1205.38019,0.42083
1204.89804,0.42035
1204.41589,0.41981
1203.93373,0.41927
1203.45158,0.41884
1202.96943,0.41845
1202.48728,0.41796
1202.00513,0.41738
1201.52297,0.41688
1201.04082,0.41645
1200.55867,0.41602
1200.07652,0.41559
1199.59437,0.41514
1199.11221,0.41461
1198.63006,0.41397
1198.14791,0.41344
1197.66576,0.41314
1197.18361,0.41285
1196.70145,0.41244
1196.2193,0.41198
1195.73715,0.41154
1195.255,0.41111
1194.77285,0.41072
1194.29069,0.41032
1193.80854,0.4099
1193.32639,0.40947
1192.84424,0.40905
1192.36209,0.40863
1191.87993,0.40819
1191.39778,0.40774
1190.91563,0.40733
1190.43348,0.40695
1189.95132,0.40654
1189.46917,0.40612
1188.98702,0.4057
1188.50487,0.40527
1188.02272,0.40475
1187.54056,0.40409
1187.05841,0.4035
1186.57626,0.40322
1186.09411,0.40306
1185.61196,0.40276
1185.1298,0.40238
1184.64765,0.402
1184.1655,0.40158
1183.68335,0.40112
1183.2012,0.40067
1182.71904,0.40022
1182.23689,0.39975
1181.75474,0.39927
1181.27259,0.39884
1180.79044,0.39843
1180.30828,0.398
1179.82613,0.39754
1179.34398,0.3971
1178.86183,0.39667
1178.37967,0.39623
1177.89752,0.39581
1177.41537,0.39541
1176.93322,0.39497
1176.45107,0.39449
1175.96891,0.394
1175.48676,0.39343
1175.00461,0.39268
1174.52246,0.39205
1174.04031,0.39178
1173.55815,0.39162
1173.076,0.3913
1172.59385,0.3909
1172.1117,0.39047
1171.62955,0.39001
1171.14739,0.38951
1170.66524,0.38901
1170.18309,0.38852
1169.70094,0.388
1169.21879,0.38748
1168.73663,0.38698
1168.25448,0.38651
1167.77233,0.38604
1167.29018,0.38555
1166.80803,0.38505
1166.32587,0.38451
1165.84372,0.38392
1165.36157,0.38337
1164.87942,0.3829
1164.39726,0.38244
1163.91511,0.38189
1163.43296,0.38132
1162.95081,0.38079
1162.46866,0.38028
1161.9865,0.37976
1161.50435,0.37922
1161.0222,0.37869
1160.54005,0.37816
1160.0579,0.37764
1159.57574,0.37713
1159.09359,0.37663
1158.61144,0.37608
1158.12929,0.37554
1157.64714,0.37503
1157.16498,0.37452
1156.68283,0.374
1156.20068,0.37348
1155.71853,0.37297
1155.23638,0.37246
1154.75422,0.37195
1154.27207,0.37143
1153.78992,0.37091
1153.30777,0.37037
1152.82561,0.36982
1152.34346,0.3693
1151.86131,0.36882
1151.37916,0.36831
1150.89701,0.36777
1150.41485,0.36725
1149.9327,0.36674
1149.45055,0.36621
1148.9684,0.36569
1148.48625,0.3652
1148.00409,0.3647
1147.52194,0.36416
1147.03979,0.36363
1146.55764,0.36314
1146.07549,0.36262
1145.59333,0.36204
1145.11118,0.36146
1144.62903,0.36094
1144.14688,0.3604
1143.66473,0.35984
1143.18257,0.35928
1142.70042,0.35875
1142.21827,0.35819
1141.73612,0.35762
1141.25397,0.35707
1140.77181,0.35653
1140.28966,0.35597
1139.80751,0.35539
1139.32536,0.35482
1138.8432,0.35421
1138.36105,0.35359
1137.8789,0.353
1137.39675,0.35245
1136.9146,0.35185
1136.43244,0.3511
1135.95029,0.35031
1135.46814,0.3497
1134.98599,0.3492
1134.50384,0.34866
1134.02168,0.34803
1133.53953,0.34734
1133.05738,0.3466
1132.57523,0.34588
1132.09308,0.34524
1131.61092,0.3446
1131.12877,0.34385
1130.64662,0.34306
1130.16447,0.34231
1129.68232,0.34158
1129.20016,0.34084
1128.71801,0.34013
1128.23586,0.33944
1127.75371,0.3387
1127.27155,0.33792
1126.7894,0.33716
1126.30725,0.33642
1125.8251,0.33563
1125.34295,0.33486
1124.86079,0.33413
1124.37864,0.33336
1123.89649,0.33254
1123.41434,0.33177
1122.93219,0.33105
1122.45003,0.33029
1121.96788,0.32947
1121.48573,0.32866
1121.00358,0.32786
1120.52143,0.32708
1120.03927,0.32634
1119.55712,0.32567
1119.07497,0.32492
1118.59282,0.3241
1118.11067,0.3233
1117.62851,0.32255
1117.14636,0.32179
1116.66421,0.32102
1116.18206,0.32024
1115.6999,0.31943
1115.21775,0.31859
1114.7356,0.31781
1114.25345,0.31712
1113.7713,0.31639
1113.28914,0.31559
1112.80699,0.3148
1112.32484,0.31406
1111.84269,0.31334
1111.36054,0.31263
1110.87838,0.31194
1110.39623,0.31123
1109.91408,0.31053
1109.43193,0.30986
1108.94978,0.30924
1108.46762,0.3086
1107.98547,0.30794
1107.50332,0.30728
1107.02117,0.30665
1106.53902,0.30608
1106.05686,0.30555
1105.57471,0.30502
1105.09256,0.30446
1104.61041,0.3039
1104.12826,0.30339
1103.6461,0.30289
1103.16395,0.3024
1102.6818,0.30192
1102.19965,0.30144
1101.71749,0.30097
1101.23534,0.30055
1100.75319,0.30013
1100.27104,0.29971
1099.78889,0.2993
1099.30673,0.29893
1098.82458,0.29857
1098.34243,0.29823
1097.86028,0.29791
1097.37813,0.2976
1096.89597,0.29731
1096.41382,0.29707
1095.93167,0.29685
1095.44952,0.29658
1094.96737,0.29633
1094.48521,0.29617
1094.00306,0.29603
1093.52091,0.29584
1093.03876,0.29565
1092.55661,0.29554
1092.07445,0.29546
1091.5923,0.29536
1091.11015,0.29527
1090.628,0.29521
1090.14584,0.29515
1089.66369,0.29512
1089.18154,0.29509
1088.69939,0.29505
1088.21724,0.295
1087.73508,0.29495
1087.25293,0.29494
1086.77078,0.29496
1086.28863,0.29498
1085.80648,0.29497
1085.32432,0.29492
1084.84217,0.29486
1084.36002,0.29484
1083.87787,0.29485
1083.39572,0.29484
1082.91356,0.29477
1082.43141,0.2947
1081.94926,0.29467
1081.46711,0.29468
1080.98496,0.2947
1080.5028,0.29469
1080.02065,0.29467
1079.5385,0.29466
1079.05635,0.29466
1078.5742,0.29466
1078.09204,0.29463
1077.60989,0.29462
1077.12774,0.29466
1076.64559,0.29474
1076.16343,0.2948
1075.68128,0.29482
1075.19913,0.29482
1074.71698,0.29483
1074.23483,0.2949
1073.75267,0.29502
1073.27052,0.29513
1072.78837,0.29517
1072.30622,0.29521
1071.82407,0.29534
1071.34191,0.29551
1070.85976,0.29567
1070.37761,0.29581
1069.89546,0.29592
1069.41331,0.29602
1068.93115,0.29615
1068.449,0.29633
1067.96685,0.29652
1067.4847,0.29666
1067.00255,0.29679
1066.52039,0.29694
1066.03824,0.29713
1065.55609,0.29736
1065.07394,0.29756
1064.59178,0.29775
1064.10963,0.29797
1063.62748,0.2982
1063.14533,0.2984
1062.66318,0.29856
1062.18102,0.29872
1061.69887,0.29894
1061.21672,0.29919
1060.73457,0.29945
1060.25242,0.29966
1059.77026,0.29982
1059.28811,0.29998
1058.80596,0.30021
1058.32381,0.30048
1057.84166,0.30075
1057.3595,0.30094
1056.87735,0.30111
1056.3952,0.30133
1055.91305,0.30161
1055.4309,0.3019
1054.94874,0.30213
1054.46659,0.30232
1053.98444,0.30253
1053.50229,0.3028
1053.02014,0.30309
1052.53798,0.30336
1052.05583,0.30359
1051.57368,0.30379
1051.09153,0.30401
1050.60937,0.30427
1050.12722,0.30455
1049.64507,0.30481
1049.16292,0.30505
1048.68077,0.30529
1048.19861,0.30556
1047.71646,0.30583
1047.23431,0.30609
1046.75216,0.30635
1046.27001,0.30665
1045.78785,0.30697
1045.3057,0.30727
1044.82355,0.30754
1044.3414,0.30781
1043.85925,0.3081
1043.37709,0.30843
1042.89494,0.30876
1042.41279,0.30906
1041.93064,0.30931
1041.44849,0.30957
1040.96633,0.30985
1040.48418,0.31017
1040.00203,0.31049
1039.51988,0.3108
1039.03772,0.3111
1038.55557,0.31139
1038.07342,0.31169
1037.59127,0.31203
1037.10912,0.31238
1036.62696,0.3127
1036.14481,0.313
1035.66266,0.31332
1035.18051,0.31367
1034.69836,0.31403
1034.2162,0.31437
1033.73405,0.3147
1033.2519,0.31504
1032.76975,0.31537
1032.2876,0.31571
1031.80544,0.31608
1031.32329,0.31643
1030.84114,0.31678
1030.35899,0.31715
1029.87684,0.31757
1029.39468,0.31796
1028.91253,0.31831
1028.43038,0.31867
1027.94823,0.31908
1027.46607,0.31951
1026.98392,0.31995
1026.50177,0.32041
1026.01962,0.32087
1025.53747,0.32131
1025.05531,0.32179
1024.57316,0.3223
1024.09101,0.32285
1023.60886,0.32341
1023.12671,0.32401
1022.64455,0.32462
1022.1624,0.32522
1021.68025,0.32585
1021.1981,0.32651
1020.71595,0.32718
1020.23379,0.32787
1019.75164,0.32859
1019.26949,0.32934
1018.78734,0.33011
1018.30519,0.33091
1017.82303,0.33174
1017.34088,0.33261
1016.85873,0.33349
1016.37658,0.33441
1015.89443,0.33537
1015.41227,0.33632
1014.93012,0.33724
1014.44797,0.33821
1013.96582,0.33928
1013.48366,0.34039
1013.00151,0.34144
1012.51936,0.34244
1012.03721,0.34344
1011.55506,0.34446
1011.0729,0.34548
1010.59075,0.34652
1010.1086,0.34758
1009.62645,0.34859
1009.1443,0.34956
1008.66214,0.35052
1008.17999,0.35147
1007.69784,0.3524
1007.21569,0.35331
1006.73354,0.35418
1006.25138,0.35499
1005.76923,0.35576
1005.28708,0.35655
1004.80493,0.35737
1004.32278,0.35812
1003.84062,0.3588
1003.35847,0.35945
1002.87632,0.36008
1002.39417,0.36067
1001.91201,0.36125
1001.42986,0.36184
1000.94771,0.36242
1000.46556,0.36298
999.98341,0.36354
999.50125,0.36408
999.0191,0.36457
998.53695,0.36503
998.0548,0.3655
997.57265,0.36598
997.09049,0.36643
996.60834,0.36683
996.12619,0.36725
995.64404,0.36766
995.16189,0.36804
994.67973,0.3684
994.19758,0.36878
993.71543,0.36916
993.23328,0.36949
992.75113,0.36979
992.26897,0.37009
991.78682,0.37039
991.30467,0.37069
990.82252,0.37099
990.34037,0.37128
989.85821,0.37153
989.37606,0.37176
988.89391,0.37201
988.41176,0.37228
987.9296,0.37253
987.44745,0.37275
986.9653,0.37294
986.48315,0.37309
986.001,0.37325
985.51884,0.37343
985.03669,0.37362
984.55454,0.37376
984.07239,0.37385
983.59024,0.37394
983.10808,0.37406
982.62593,0.37415
982.14378,0.37421
981.66163,0.37426
981.17948,0.3743
980.69732,0.37434
980.21517,0.37437
979.73302,0.37442
979.25087,0.37445
978.76872,0.37445
978.28656,0.37443
977.80441,0.37443
977.32226,0.37446
976.84011,0.37449
976.35795,0.37447
975.8758,0.37443
975.39365,0.37438
974.9115,0.37435
974.42935,0.37434
973.94719,0.37435
973.46504,0.37433
972.98289,0.37428
972.50074,0.37421
972.01859,0.37415
971.53643,0.37411
971.05428,0.37406
970.57213,0.37402
970.08998,0.37395
969.60783,0.37387
969.12567,0.37378
968.64352,0.37368
968.16137,0.37355
967.67922,0.37341
967.19707,0.37329
966.71491,0.37319
966.23276,0.37304
965.75061,0.37287
965.26846,0.37271
964.78631,0.37257
964.30415,0.37241
963.822,0.37223
963.33985,0.37207
962.8577,0.3719
962.37554,0.37168
961.89339,0.37147
961.41124,0.37129
960.92909,0.37112
960.44694,0.3709
959.96478,0.37062
959.48263,0.37037
959.00048,0.37015
958.51833,0.36991
958.03618,0.36965
957.55402,0.36939
957.07187,0.36914
956.58972,0.36889
956.10757,0.36866
955.62542,0.36837
955.14326,0.36805
954.66111,0.36775
954.17896,0.36748
953.69681,0.3672
953.21466,0.36689
952.7325,0.36658
952.25035,0.36626
951.7682,0.36591
951.28605,0.36558
950.80389,0.36531
950.32174,0.36501
949.83959,0.36463
949.35744,0.36422
948.87529,0.36385
948.39313,0.36352
947.91098,0.36321
947.42883,0.36291
946.94668,0.36259
946.46453,0.36223
945.98237,0.36183
945.50022,0.36143
945.01807,0.36106
944.53592,0.36072
944.05377,0.36038
943.57161,0.36003
943.08946,0.35965
942.60731,0.35926
942.12516,0.35889
941.64301,0.35852
941.16085,0.35817
940.6787,0.35781
940.19655,0.35741
939.7144,0.35694
939.23224,0.35651
938.75009,0.35617
938.26794,0.35586
937.78579,0.35548
937.30364,0.35506
936.82148,0.35465
936.33933,0.35427
935.85718,0.3539
935.37503,0.35354
934.89288,0.35314
934.41072,0.35268
933.92857,0.35228
933.44642,0.35195
932.96427,0.3516
932.48212,0.35118
931.99996,0.35075
931.51781,0.35034
931.03566,0.34995
930.55351,0.34958
930.07136,0.34922
929.5892,0.34877
929.10705,0.34829
928.6249,0.3479
928.14275,0.3476
927.6606,0.34722
927.17844,0.34677
926.69629,0.34636
926.21414,0.34594
925.73199,0.34548
925.24983,0.34506
924.76768,0.3447
924.28553,0.3443
923.80338,0.34386
923.32123,0.34346
922.83907,0.34309
922.35692,0.34266
